"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.768841375E0,5.245127857E-2,-3.890634969E0,-4.879174603E0,6.240683969E0
2.778872375E0,3.012785174E-1,-4.023137846E0,-4.312692257E0,5.905566982E0
2.788904375E0,8.458877447E-1,-3.732589115E0,-3.284333670E0,5.043272274E0
2.798935375E0,1.506039123E0,-3.124492721E0,-1.982858071E0,3.995289067E0
2.808967375E0,2.135525217E0,-2.549914028E0,-9.828888845E-1,3.468227222E0
2.818998375E0,2.244011240E0,-1.971198138E0,4.563371748E-1,3.021498331E0
2.829030375E0,2.083570221E0,-1.468466523E0,2.522288273E0,3.586028015E0
2.839062375E0,1.767926410E0,-1.047267898E0,4.426901243E0,4.880552065E0
2.849093375E0,1.231126870E0,-3.994235936E-1,6.054819290E0,6.191611197E0
2.859125375E0,8.475865071E-1,5.770564502E-1,7.185688924E0,7.258479341E0
2.869156375E0,9.909616967E-1,1.403566815E0,7.491176121E0,7.685683090E0
2.879188375E0,1.144278688E0,1.972071420E0,8.372923962E0,8.677804738E0
2.889219375E0,5.730890048E-1,2.557835836E0,1.066527106E1,1.098266644E1
2.899251375E0,-4.534070985E-1,3.043989717E0,1.347381621E1,1.382082395E1
2.909282375E0,-1.033501506E0,3.414813994E0,1.444422246E1,1.487832795E1
2.919314375E0,-1.042702831E0,3.904902760E0,1.356116075E1,1.415063870E1
2.929346375E0,-7.929545094E-1,4.705879503E0,1.301241827E1,1.385991010E1
2.939377375E0,-7.627394611E-1,5.164324014E0,1.341690877E1,1.439671681E1
2.949409375E0,-1.125702449E0,5.239809229E0,1.441110266E1,1.537539224E1
2.959440375E0,-1.350618669E0,4.943785751E0,1.477047955E1,1.563432936E1
2.969472375E0,-1.156661556E0,3.993150693E0,1.423500207E1,1.482964606E1
2.979503375E0,-7.688170570E-1,2.516630507E0,1.320046707E1,1.346019463E1
2.989535375E0,-6.055671083E-1,9.447219153E-1,1.181015823E1,1.186334895E1
2.999567375E0,-5.280609492E-1,-1.137355073E-1,1.015830811E1,1.017265982E1
3.009598375E0,-4.023991685E-1,-4.296799379E-1,8.018361669E0,8.039942400E0
3.019630375E0,-1.621003130E-1,-2.134702221E-1,5.457510424E0,5.464088769E0
3.029661375E0,6.592560232E-2,4.421558496E-1,2.751404986E0,2.787485853E0
3.039693375E0,2.483739334E-1,1.278345768E0,2.122001338E-1,1.319426546E0
3.049724375E0,3.229826510E-1,1.828336334E0,-2.087157780E0,2.793449327E0
3.059756375E0,1.896966858E-1,1.833055622E0,-3.892689096E0,4.306867323E0
3.069788375E0,-1.720812178E-1,1.478197313E0,-5.024243438E0,5.240009673E0
3.079819083E0,-7.090535429E-1,1.093673010E0,-5.514917802E0,5.666850620E0
3.089851083E0,-1.482370763E0,8.159806985E-1,-5.602388055E0,5.852349913E0
3.099882083E0,-2.286346689E0,5.350285645E-1,-5.249412696E0,5.750649564E0
3.109914083E0,-2.817107225E0,3.069985196E-1,-4.591257704E0,5.395367319E0
3.119945083E0,-2.976901104E0,2.056895698E-1,-4.283025239E0,5.220014711E0
3.129977083E0,-2.913047755E0,2.192298575E-1,-4.613118689E0,5.460290559E0
3.140009083E0,-2.643221557E0,3.746815391E-1,-5.513419746E0,6.125749239E0
3.150040083E0,-1.989146166E0,6.669130252E-1,-6.699832665E0,7.020629117E0
3.160072083E0,-1.316070395E0,9.505188449E-1,-7.740255228E0,7.908671087E0
