"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.499123792E0,-2.281547185E-1,8.886422347E0,1.569248840E0,9.026798914E0
2.509155792E0,-6.068117978E-2,8.523677461E0,1.231455191E0,8.612388841E0
2.519187792E0,1.123242087E-1,8.143555233E0,1.107425222E0,8.219276075E0
2.529219792E0,2.535289484E-1,7.594263702E0,1.154875377E0,7.685756647E0
2.539251792E0,2.430232926E-1,6.439292430E0,1.418356616E0,6.598127220E0
2.549283792E0,-3.136584982E-1,4.573722489E0,1.427409421E0,4.801543160E0
2.559315792E0,-8.569763314E-1,1.290871089E0,1.773342247E0,2.354888389E0
2.569347792E0,-9.275651613E-1,-4.380403599E0,1.673925548E0,4.780202879E0
2.579379792E0,-1.898896878E0,-1.160332233E1,5.085126109E-1,1.176866532E1
2.589411792E0,-2.353573443E0,-2.109554721E1,1.174463696E0,2.125889896E1
2.599443792E0,-7.644281369E-1,-3.162733453E1,3.194994646E0,3.179749409E1
2.609475792E0,-2.149499039E0,-4.249972917E1,4.091213762E0,4.275026732E1
2.619507792E0,-4.438476976E0,-4.713698283E1,3.663111037E0,4.748698359E1
2.629539792E0,-1.206348709E0,-4.110024722E1,3.630683548E0,4.127792948E1
2.639571792E0,3.416760240E0,-2.975974788E1,3.736200063E0,3.018734893E1
2.649602792E0,3.357423865E0,-2.054164047E1,1.204133492E0,2.084901018E1
2.659634792E0,1.986433935E0,-1.441995184E1,-3.211283527E-2,1.455616577E1
2.669666792E0,-3.317382352E-1,-1.169572939E1,-4.635064459E-1,1.170961034E1
2.679698792E0,-2.704468802E0,-1.227903826E1,-3.914067686E-1,1.257943288E1
2.689730792E0,-3.516797622E0,-1.552864240E1,-6.153106892E-1,1.593377568E1
2.699762792E0,-3.149037578E0,-1.807347929E1,-1.616641692E0,1.841685700E1
2.709794792E0,-1.635168449E0,-1.775403888E1,-2.316696078E0,1.797906430E1
2.719826792E0,5.990016353E-1,-1.448926707E1,-2.934837989E0,1.479563913E1
2.729858792E0,2.295664520E0,-1.018046789E1,-3.118646967E0,1.089210544E1
2.739890792E0,2.165484596E0,-6.336505980E0,-1.575504191E0,6.879160198E0
2.749922792E0,1.577483035E0,-2.991346650E0,1.075683028E-1,3.383515693E0
2.759954792E0,1.824346486E0,2.593743002E-1,1.377056124E0,2.300390988E0
2.769986792E0,2.683380234E0,2.519951726E0,8.461494076E-1,3.777122582E0
2.780018792E0,3.150833550E0,4.176991830E0,3.335935932E-1,5.242737596E0
2.790050792E0,3.811916243E0,5.519946992E0,-1.172676056E0,6.809969851E0
2.800082792E0,4.806429977E0,6.496734307E0,-2.441604883E0,8.442201146E0
2.810113792E0,5.108337509E0,7.522920070E0,-3.192181551E0,9.637399106E0
2.820145792E0,5.031894520E0,8.750104455E0,-4.306849135E0,1.097420794E1
2.830177792E0,5.129547114E0,9.830752938E0,-5.345595886E0,1.230980716E1
2.840209792E0,5.195052887E0,1.058545540E1,-5.070780258E0,1.283562437E1
2.850241792E0,5.272966450E0,1.108986078E1,-4.180913558E0,1.297186284E1
2.860273792E0,5.168008929E0,1.163760339E1,-3.505311643E0,1.320716997E1
2.870305792E0,4.867371998E0,1.208936161E1,-2.860247397E0,1.334260055E1
2.880337792E0,4.577858809E0,1.218676335E1,-2.149864490E0,1.319454090E1
2.890369792E0,4.090841879E0,1.197023160E1,-1.530533255E0,1.274221189E1
2.900401792E0,3.750198005E0,1.150610652E1,-1.237363218E0,1.216493075E1
2.910433792E0,3.446440707E0,1.099455000E1,-1.126059202E0,1.157696387E1
2.920465792E0,3.037583800E0,1.051244941E1,-1.104064243E0,1.099806645E1
2.930497792E0,2.598250913E0,1.006214597E1,-1.075883660E0,1.044773732E1
2.940529792E0,2.201928683E0,9.756285723E0,-1.090040939E0,1.006090405E1
2.950560792E0,1.724491538E0,9.818263285E0,-1.354869449E0,1.006021055E1
2.960592792E0,1.317493608E0,1.007156467E1,-1.544519210E0,1.027412983E1
2.970624792E0,1.228197561E0,1.023517210E1,-1.111513011E0,1.036834984E1
2.980656792E0,1.255565016E0,1.027346668E1,-5.236561686E-1,1.036314513E1
2.990688792E0,1.168296930E0,1.021274101E1,-9.495819747E-2,1.027978666E1
3.000720792E0,9.926417479E-1,1.014807899E1,2.066230412E-1,1.019860471E1
3.010752792E0,7.909166817E-1,1.007910056E1,4.308672881E-1,1.011926202E1
3.020784792E0,5.618432377E-1,1.002828475E1,6.128969586E-1,1.006269375E1
3.030816792E0,4.024134211E-1,9.960121415E0,8.400916922E-1,1.000358482E1
3.040848792E0,3.627250794E-1,9.929308927E0,1.091895018E0,9.995748095E0
3.050880792E0,4.376757129E-1,9.872319624E0,1.313948879E0,9.968987735E0
3.060912542E0,5.954559568E-1,9.747569278E0,1.520750864E0,9.883438563E0
3.070944542E0,9.010425565E-1,9.564388291E0,1.620202646E0,9.742405129E0
3.080976542E0,1.277730056E0,9.410333455E0,1.630901881E0,9.635704996E0
3.091008542E0,1.551599312E0,9.279446456E0,1.549133248E0,9.534956779E0
3.101039542E0,1.863362617E0,9.143561257E0,1.386290631E0,9.433908756E0
3.111071542E0,2.290343408E0,8.931763996E0,1.196091231E0,9.297995227E0
3.121103542E0,2.920710823E0,8.472465207E0,8.248959482E-1,8.999648422E0
3.131135542E0,3.872558594E0,7.255147414E0,2.287512442E-1,8.227162402E0
3.141167542E0,4.241823711E0,5.499174174E0,7.147636414E-3,6.945072792E0
3.151199542E0,3.886729029E0,3.140798559E0,2.541586022E-1,5.003586186E0
3.161231542E0,4.493662705E0,-1.118845419E0,2.870023759E-1,4.639740288E0
3.171263542E0,5.279766178E0,-8.609266664E0,1.262027943E-1,1.010006587E1
3.181295542E0,4.894332340E0,-1.953709584E1,7.079867184E-1,2.015325899E1
3.191327542E0,4.410812921E0,-3.036576734E1,1.361146435E0,3.071461894E1
3.201359542E0,5.617454576E0,-3.932447589E1,2.008629674E0,3.977442386E1
3.211391542E0,7.614433672E0,-4.563858002E1,6.962277339E0,4.679030767E1
