"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.744588208E0,2.770006441E0,1.069211329E1,1.477883756E0,1.114353457E1
2.754597208E0,3.018502289E0,1.079864722E1,2.373543878E0,1.146105791E1
2.764606208E0,3.143570431E0,1.087842663E1,3.117113242E0,1.174472631E1
2.774615208E0,3.228687180E0,1.095270030E1,3.574691781E0,1.196513628E1
2.784624208E0,3.180825089E0,1.094388972E1,3.758822941E0,1.200063000E1
2.794633208E0,2.712695249E0,1.087462945E1,3.597312319E0,1.177102107E1
2.804643208E0,2.077680759E0,1.081910546E1,3.189340389E0,1.146916267E1
2.814652208E0,1.639411188E0,1.075531351E1,2.726042104E0,1.121587015E1
2.824661208E0,1.428727384E0,1.068710925E1,2.365047873E0,1.103852424E1
2.834670208E0,1.336045800E0,1.059293399E1,2.131572061E0,1.088755566E1
2.844679208E0,1.170734196E0,1.052253351E1,1.986639465E0,1.077223591E1
2.854688208E0,1.070082711E0,1.041738070E1,1.975401117E0,1.065688074E1
2.864698208E0,1.136123357E0,1.026203889E1,1.965017631E0,1.051006721E1
2.874707208E0,1.105472837E0,1.010128840E1,1.957497088E0,1.034842464E1
2.884716208E0,1.062489224E0,9.967845587E0,2.017358543E0,1.022529044E1
2.894725208E0,1.070055813E0,9.861397026E0,2.043886045E0,1.012766710E1
2.904734208E0,9.826228362E-1,9.764105789E0,2.014800825E0,1.001812018E1
2.914743208E0,8.625156181E-1,9.727791072E0,1.663395297E0,9.906600640E0
2.924753208E0,2.840023340E-1,9.543760484E0,-5.988077416E0,1.127036347E1
2.934762208E0,3.974866303E-1,8.002723875E0,-7.808219170E0,1.118793420E1
2.944771208E0,1.074092804E0,6.950141442E0,-3.983767081E0,8.082607350E0
2.954780208E0,2.538433020E0,5.597604448E0,-3.265236956E0,6.959783771E0
2.964789208E0,2.845043760E0,4.684784503E0,2.720804753E0,6.119171377E0
2.974798208E0,7.359728812E-1,5.142786965E0,1.119664614E1,1.234320861E1
2.984808208E0,-1.252115597E0,-1.591290504E-1,-4.387039019E0,4.565000206E0
2.994817208E0,-3.817797081E0,-9.016967284E0,-2.001540977E1,2.228223288E1
3.004826208E0,-1.666089402E0,-1.067998149E1,-5.215019374E0,1.200142848E1
3.014835208E0,2.546451599E0,-1.093664619E1,7.451676425E0,1.347672539E1
3.024844208E0,1.510586941E0,-1.396505951E1,1.053227614E1,1.755658283E1
3.034853208E0,-2.687538481E0,-3.422959575E1,6.054651475E0,3.486469407E1
3.044863208E0,-8.204318914E0,-6.297028855E1,1.485090888E0,6.351986763E1
3.054872208E0,-9.368625850E0,-6.936280618E1,-1.923953951E0,7.001908047E1
3.064881208E0,-4.096808085E0,-6.484742721E1,-7.005201749E0,6.535323636E1
3.074890208E0,2.770159346E0,-4.299685009E1,-9.971708257E0,4.422485575E1
3.084899208E0,3.970308252E0,-1.892441990E1,-7.540452361E0,2.075464859E1
3.094908208E0,1.762907599E0,-6.177076383E0,-3.797887019E0,7.462443410E0
3.104917208E0,-1.116316645E0,8.859701157E-3,-7.037521648E-1,1.319662250E0
3.114927208E0,-2.817662418E0,3.167301064E0,4.132309163E-1,4.259316532E0
3.124936208E0,-3.220398752E0,5.827599998E0,-3.088974394E-2,6.658291375E0
3.134945208E0,-2.684837360E0,8.224932688E0,-1.466813807E0,8.775500676E0
3.144954208E0,-2.050211271E0,9.895048921E0,-1.840587713E0,1.027147129E1
3.154963208E0,-1.390007414E0,1.068555155E1,-1.349758397E0,1.085978730E1
3.164972208E0,-4.878538499E-1,1.106924935E1,-1.150204622E0,1.113953559E1
3.174982208E0,1.434953864E-1,1.137119839E1,-9.292535448E-1,1.141000683E1
3.184991208E0,6.182109082E-1,1.132345822E1,-3.751842535E-1,1.134652607E1
3.195000208E0,1.000362704E0,1.101734244E1,2.096800021E-1,1.106465208E1
3.205009208E0,1.112964436E0,1.076800080E1,3.425006934E-1,1.083078195E1
