"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.795728875E0,-4.017885000E-1,2.058464323E0,-2.407918489E-1,2.111087417E0
2.805737875E0,-1.237372574E0,2.076205945E0,-3.773816006E-1,2.446249964E0
2.815745875E0,-2.440229618E0,1.899917071E0,-2.657863204E-1,3.104037344E0
2.825754875E0,-3.268048005E0,1.537216623E0,4.456515709E-2,3.611808239E0
2.835763875E0,-3.660662223E0,1.212080442E0,5.480209315E-1,3.894857360E0
2.845772875E0,-3.211355740E0,6.595314270E-1,1.093469088E0,3.455931429E0
2.855780875E0,-1.978677896E0,1.493671238E-1,1.292482581E0,2.368119080E0
2.865789875E0,-3.023893422E-1,-1.731360555E-2,1.379885591E0,1.412736111E0
2.875798875E0,1.364857078E0,-9.083649516E-2,1.315870274E0,1.898051814E0
2.885806875E0,2.883380737E0,-2.545784140E-1,1.163068496E0,3.119522875E0
2.895815875E0,3.992972937E0,-3.681155545E-1,1.018194373E0,4.137156236E0
2.905824875E0,4.341507921E0,-4.382277632E-1,1.016181761E0,4.480330341E0
2.915832875E0,3.725452881E0,-4.622077793E-1,1.195222335E0,3.939694357E0
2.925841875E0,2.308918111E0,-4.577767593E-1,1.469393599E0,2.774847735E0
2.935850875E0,8.137014538E-1,-5.568367785E-1,1.714968470E0,1.978204769E0
2.945858875E0,-4.565517676E-1,-6.423049450E-1,1.991456401E0,2.141703471E0
2.955867875E0,-1.351903741E0,-5.342934233E-1,2.137269588E0,2.584769714E0
2.965876875E0,-1.761734501E0,-2.429547340E-1,2.035887054E0,2.703252033E0
2.975884875E0,-1.734662477E0,7.871521711E-3,1.642509774E0,2.388923236E0
2.985893875E0,-1.513437166E0,3.980725944E-2,9.759786451E-1,1.801280375E0
2.995902875E0,-1.103818660E0,-4.945282638E-2,2.570833977E-1,1.134439548E0
3.005911875E0,-4.712189233E-1,-1.794124568E-1,-1.989281237E-1,5.420410517E-1
3.015919875E0,8.821869671E-2,-2.234706420E-1,-3.459749993E-1,4.212129704E-1
3.025928875E0,4.909152693E-1,-2.636369205E-1,-3.117641465E-1,6.385132030E-1
3.035937875E0,7.068435878E-1,-3.913143826E-1,-6.039000671E-2,8.101862480E-1
3.045945875E0,6.539064056E-1,-5.676184595E-1,2.854084615E-1,9.117248997E-1
3.055954875E0,5.165933168E-1,-7.045982569E-1,6.342404652E-1,1.079624160E0
3.065963875E0,5.010034704E-1,-8.244872278E-1,9.530025959E-1,1.356096462E0
3.075971875E0,5.389963388E-1,-8.467218500E-1,1.210411062E0,1.572434382E0
