"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.029914458E0,-9.044196013E0,1.844954413E0,1.341733679E0,9.327464156E0
3.039901458E0,-6.316197431E0,1.098007697E0,2.235125227E0,6.789385515E0
3.049889458E0,-3.864061128E0,1.322437867E0,3.012803593E0,5.075115348E0
3.059876458E0,-2.435537227E0,6.260227883E-1,3.635238529E0,4.420260771E0
3.069864458E0,-1.417630976E0,-1.044470590E-1,3.833779567E0,4.088820434E0
3.079852458E0,-1.224670082E-1,-7.577786833E-1,3.771609632E0,3.848930490E0
3.089839458E0,1.507829102E0,-1.489823186E0,1.935913700E0,2.870693919E0
3.099827458E0,1.786288568E0,-1.899051098E0,-1.431570885E-1,2.611075616E0
3.109814458E0,3.619059868E0,-2.098209018E0,1.778879707E0,4.545820985E0
3.119802458E0,4.131347880E0,-3.321174636E0,1.662066079E0,5.555240762E0
3.129789458E0,3.539003300E0,-4.358695811E0,1.421557528E0,5.791683636E0
3.139777458E0,3.636331082E0,-4.212183298E0,1.622930080E0,5.796489793E0
