"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.696821042E0,-6.303212227E-1,-3.602130425E-1,-1.712400958E0,1.859939601E0
1.706809042E0,-5.945378709E-1,-8.065339369E-1,-1.129017820E0,1.509520954E0
1.716798042E0,-2.402503236E-1,-9.992988029E-1,-6.400409031E-1,1.210772759E0
1.726786042E0,1.438599238E-1,-1.082561107E0,-1.309127265E-1,1.099896527E0
1.736774042E0,5.489551704E-1,-9.861700496E-1,2.036912656E-1,1.146897239E0
1.746762042E0,9.540906896E-1,-9.035205334E-1,4.596659946E-1,1.392095983E0
1.756750042E0,1.018733486E0,-7.962863991E-1,4.339435083E-1,1.363890360E0
1.766738042E0,9.693311649E-1,-7.649865460E-1,2.319830185E-1,1.256432825E0
1.776726042E0,1.044228443E0,-6.426534390E-1,-1.726823115E-1,1.238238936E0
1.786715042E0,1.215785384E0,-2.193875313E-1,-5.338940585E-1,1.345848378E0
1.796703042E0,1.239155974E0,9.092771173E-2,-6.931757212E-1,1.422767710E0
1.806691042E0,9.369414639E-1,4.759010813E-1,-7.383670968E-1,1.284339175E0
1.816679042E0,4.958632562E-1,6.829498181E-1,-8.878932649E-1,1.225012356E0
1.826667042E0,1.532123990E-2,1.297125855E-1,-1.260128767E0,1.266879870E0
1.836655042E0,-1.599576739E-1,-4.210784644E-2,-1.480196915E0,1.489410096E0
1.846643042E0,-2.645321657E-1,3.174979627E-2,-1.723601300E0,1.744071890E0
1.856632042E0,-4.391809690E-1,3.084596291E-1,-2.159363877E0,2.225057217E0
1.866620042E0,-4.270669634E-1,6.339729550E-1,-2.295599908E0,2.419522027E0
1.876608042E0,-1.034465273E-1,8.505020750E-1,-2.057146946E0,2.228431852E0
1.886596042E0,5.360655682E-1,1.163006369E0,-1.204055724E0,1.757754333E0
1.896584042E0,6.604188151E-1,1.188539406E0,-4.361753905E-1,1.427945343E0
1.906572042E0,4.573650787E-1,1.034269538E0,-3.177488083E-1,1.174674677E0
1.916560042E0,2.452807929E-1,8.583696498E-1,-5.772038001E-1,1.063073539E0
1.926549042E0,8.575464349E-2,8.628585573E-1,-8.143744683E-1,1.189573253E0
1.936537042E0,7.911388759E-2,8.551159666E-1,-1.146134375E0,1.432168401E0
1.946526042E0,1.141890319E-1,8.249994439E-1,-1.446354985E0,1.669013469E0
1.956514042E0,9.556864679E-2,8.534347460E-1,-1.655385928E0,1.864882517E0
1.966502042E0,4.530712490E-1,8.408037369E-1,-1.124566335E0,1.475423303E0
1.976490042E0,5.786989697E-1,9.544942206E-1,-8.202667075E-1,1.385203662E0
1.986478042E0,6.443467196E-1,1.055458678E0,-5.999424523E-1,1.374447766E0
1.996467042E0,5.527264783E-1,1.069258253E0,-5.030073112E-1,1.304544414E0
2.006455042E0,3.861644474E-1,1.058920083E0,-3.871704608E-1,1.191778373E0
2.016443042E0,3.981025614E-2,9.625931990E-1,-3.744779098E-1,1.033636410E0
2.026431042E0,-3.509345345E-1,8.037135324E-1,-4.059721828E-1,9.663973835E-1
2.036419042E0,-6.666617411E-1,7.010637613E-1,-2.946493828E-1,1.011309316E0
2.046407042E0,-8.181903613E-1,6.109996833E-1,-2.078585762E-1,1.042094654E0
2.056395042E0,-8.110758347E-1,6.096248567E-1,-9.880800426E-2,1.019435872E0
2.066384042E0,-7.207028045E-1,6.855787262E-1,-1.927821153E-1,1.013210573E0
2.076372042E0,-5.704772728E-1,9.412002835E-1,-2.814691740E-1,1.136013727E0
2.086360042E0,-3.346707965E-1,1.094588830E0,3.965172350E-2,1.145295380E0
2.096348042E0,6.689470522E-2,1.120461151E0,3.763934577E-1,1.183883494E0
2.106336042E0,3.634581741E-2,1.108852528E0,3.776751673E-1,1.171969914E0
2.116324042E0,5.097916163E-1,1.059708581E0,6.927441967E-1,1.364831231E0
2.126313042E0,7.563393912E-1,1.018949248E0,1.228015274E0,1.765878920E0
2.136301042E0,6.218692186E-1,8.986857632E-1,1.662432992E0,1.989482566E0
2.146289042E0,5.110165349E-1,6.506850283E-1,2.097162366E0,2.254466432E0
2.156277042E0,3.493283775E-1,3.480313919E-1,2.489272555E0,2.537643398E0
2.166265042E0,2.349085632E-1,2.276335672E-2,2.955417264E0,2.964825696E0
2.176253042E0,9.888102137E-2,-2.336126375E-1,3.420948016E0,3.430340748E0
2.186241042E0,-5.973223150E-3,-4.009924015E-1,3.417035644E0,3.440488799E0
2.196230042E0,-6.143483106E-2,-3.862911858E-1,2.889517974E0,2.915871952E0
2.206218042E0,-1.433759936E-1,-2.448321287E-1,2.071428185E0,2.090768799E0
2.216206042E0,-9.170904592E-2,-2.610297932E-1,2.078185812E0,2.096521732E0
2.226194042E0,-4.352782083E-1,6.036884710E-2,3.358740073E-1,5.531029426E-1
2.236182042E0,-5.190586491E-1,1.526531129E-1,4.182337940E-2,5.426546315E-1
2.246170042E0,-5.391197882E-1,1.187502256E-1,1.567708683E-1,5.738718213E-1
