"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.430127667E0,3.958161539E0,-7.438306766E0,2.944554892E0,8.925573025E0
2.440115667E0,4.259950372E0,-7.550768019E0,3.626203412E0,9.397373358E0
2.450103667E0,4.502498432E0,-7.173924326E0,4.467447006E0,9.575790574E0
2.460091667E0,4.583465997E0,-6.563541670E0,4.546540537E0,9.206479819E0
2.470079667E0,4.375624962E0,-5.850535117E0,4.894248140E0,8.793663617E0
2.480067667E0,4.146459132E0,-5.678636332E0,5.260059891E0,8.781131134E0
2.490054667E0,3.871855466E0,-5.573507488E0,6.217710439E0,9.204084613E0
2.500042667E0,3.721739899E0,-5.791093492E0,7.714601739E0,1.033939997E1
2.510030667E0,3.746229500E0,-6.088286414E0,8.615050730E0,1.119466686E1
2.520018667E0,4.254063688E0,-5.624639634E0,8.027247682E0,1.068505191E1
2.530006667E0,5.044594672E0,-4.943481111E0,6.484653960E0,9.588361585E0
2.539994667E0,5.481804435E0,-4.653593116E0,5.369519768E0,8.974288345E0
2.549982667E0,5.447208799E0,-4.572684608E0,4.514231747E0,8.423764983E0
2.559970667E0,4.547089006E0,-4.403363861E0,3.885718045E0,7.427276516E0
2.569958667E0,3.334153116E0,-4.006037371E0,3.101856102E0,6.065181259E0
2.579946667E0,2.004635148E0,-2.647542064E0,1.833904930E0,3.793579886E0
2.589934667E0,6.913259545E-1,-4.403655052E-1,4.429131371E-1,9.316788076E-1
2.599922667E0,-3.068735719E-1,1.487006582E0,-6.620983547E-1,1.656422107E0
2.609910667E0,-1.153122675E0,2.179013445E0,-1.768516102E0,3.034046917E0
2.619897667E0,-2.174650545E0,2.592490529E0,-2.994380186E0,4.518453810E0
2.629885667E0,-2.788181926E0,3.935871953E0,-4.354016869E0,6.497884993E0
2.639873667E0,-3.031441593E0,6.673456460E0,-6.409967474E0,9.737162948E0
2.649861667E0,-3.558573054E0,9.661794133E0,-8.423609966E0,1.330304149E1
2.659849667E0,-4.659171360E0,1.151079599E1,-1.019473276E1,1.606670091E1
2.669837667E0,-6.118852733E0,1.261442403E1,-1.129638444E1,1.800478697E1
2.679825667E0,-6.928361149E0,1.341442370E1,-1.137359224E1,1.890258056E1
2.689813667E0,-6.933657557E0,1.358043434E1,-1.146190157E1,1.907561248E1
2.699801667E0,-6.848116300E0,1.329324951E1,-1.187476645E1,1.909495373E1
2.709789667E0,-6.586358675E0,1.302777189E1,-1.206560788E1,1.893889792E1
2.719777667E0,-7.038240856E0,1.195022711E1,-1.164196307E1,1.810745886E1
2.729765667E0,-7.824700132E0,1.025479302E1,-1.092535639E1,1.690414518E1
2.739753667E0,-8.235717292E0,8.968835344E0,-1.032156120E1,1.596250834E1
2.749741667E0,-8.557183760E0,7.769580769E0,-9.417061846E0,1.490881729E1
2.759728667E0,-8.803111804E0,6.650310257E0,-8.831985939E0,1.413242299E1
2.769716667E0,-8.718597318E0,5.976533259E0,-8.843714284E0,1.378202348E1
2.779704667E0,-8.239831978E0,5.268118524E0,-9.050741971E0,1.332530803E1
2.789692667E0,-7.251415721E0,4.185595424E0,-8.600332119E0,1.200283098E1
2.799680667E0,-6.080187435E0,3.011081588E0,-7.751918669E0,1.030182191E1
2.809668667E0,-4.900933262E0,1.981762887E0,-6.728817313E0,8.557073881E0
2.819656667E0,-3.852566964E0,9.846296006E-1,-4.761319293E0,6.203380455E0
2.829644667E0,-2.903763838E0,-1.169630241E-1,-2.803245816E0,4.037785517E0
2.839632667E0,-1.810131905E0,-1.216976316E0,-7.511806852E-1,2.306920304E0
2.849620667E0,-4.355775127E-1,-1.984613405E0,2.095980059E0,2.919169496E0
2.859608667E0,1.113067493E0,-2.813424649E0,4.291750454E0,5.251037941E0
2.869596667E0,2.691169894E0,-3.447056419E0,6.097541971E0,7.503639880E0
2.879584667E0,3.982071681E0,-4.206574064E0,7.435853274E0,9.425713455E0
2.889571667E0,4.990729537E0,-4.942261382E0,8.025352600E0,1.066487755E1
2.899559667E0,6.067616506E0,-5.332741951E0,8.283836369E0,1.157048192E1
2.909547667E0,6.979426053E0,-5.211751950E0,8.274636360E0,1.201433949E1
2.919535667E0,7.587606647E0,-4.776593390E0,7.817847195E0,1.189564432E1
2.929523667E0,7.508979138E0,-4.717337707E0,7.017825302E0,1.130875390E1
2.939511667E0,6.730174452E0,-5.037464578E0,6.647698306E0,1.071742461E1
2.949499667E0,5.771246288E0,-5.389888544E0,6.538296901E0,1.025219531E1
2.959487667E0,5.039753762E0,-6.065967007E0,6.537844911E0,1.024394894E1
2.969475667E0,3.973784714E0,-6.999011301E0,6.704625043E0,1.047516688E1
2.979463667E0,2.965304613E0,-7.611711794E0,7.151675085E0,1.085714716E1
2.989451667E0,1.932140784E0,-7.960856057E0,7.646004544E0,1.120579237E1
2.999439667E0,1.256784160E0,-7.839454996E0,8.093752744E0,1.133778614E1
3.009427667E0,1.536966654E0,-7.462937577E0,8.167533495E0,1.116988394E1
3.019414667E0,2.143165043E0,-6.848332062E0,7.843384910E0,1.063068649E1
3.029402667E0,2.715382630E0,-6.083032690E0,7.593032278E0,1.010102612E1
3.039390667E0,3.315204337E0,-5.694270033E0,7.602214161E0,1.006026596E1
3.049378667E0,3.666170008E0,-5.617762139E0,7.355464584E0,9.955044612E0
3.059366667E0,3.731444815E0,-5.315102071E0,7.069930426E0,9.599890971E0
3.069354667E0,3.804517469E0,-4.950511803E0,7.053514953E0,9.419872264E0
3.079342667E0,3.495898796E0,-4.962533678E0,6.881855904E0,9.176491137E0
3.089331083E0,2.804597107E0,-4.953759931E0,6.902436349E0,8.947017936E0
3.099319083E0,2.436141537E0,-4.882179487E0,7.080664744E0,8.939031007E0
3.109307083E0,2.374557200E0,-4.971246614E0,7.363172969E0,9.196093245E0
3.119295083E0,2.032067068E0,-5.079286203E0,6.842381936E0,8.760515707E0
3.129283083E0,1.710196558E0,-4.844048039E0,5.725340967E0,7.692145531E0
3.139271083E0,1.973242325E0,-4.088922822E0,4.519034066E0,6.405828909E0
3.149258083E0,1.981079348E0,-3.320907419E0,3.106097673E0,4.959933892E0
3.159246083E0,1.321141539E0,-2.547979769E0,2.074810215E0,3.541532620E0
3.169234083E0,5.067150307E-1,-1.755676201E0,1.352988984E0,2.273705838E0
3.179222083E0,-9.652194759E-1,-9.698215270E-1,-1.779769653E-1,1.379810940E0
3.189210083E0,-3.214963765E0,3.150579196E-1,-2.006232900E0,3.802660115E0
3.199198083E0,-4.927265028E0,1.792337658E0,-4.039261835E0,6.618613987E0
3.209186083E0,-5.181052898E0,3.240320508E0,-5.513127970E0,8.230283478E0
3.219174083E0,-4.707934214E0,4.718717065E0,-6.844567040E0,9.554006137E0
