"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.132984833E0,2.368289862E0,-7.840648413E-2,1.452653021E-1,2.374035900E0
2.142972833E0,2.246486513E0,-1.726975143E-1,3.892555779E-1,2.286492070E0
2.152960833E0,1.824353503E0,-2.837542659E-1,4.771854222E-1,1.906957817E0
2.162948833E0,1.377318371E0,-3.133405924E-1,2.891225946E-1,1.441797523E0
2.172936833E0,9.064412177E-1,-2.990874195E-1,2.516758561E-2,9.548415434E-1
2.182924833E0,5.938996473E-1,-3.585348916E-1,-2.808715886E-1,7.484336369E-1
2.192912000E0,5.690407947E-1,-4.553565967E-1,-5.480267787E-1,9.118609578E-1
2.202900000E0,8.453913161E-1,-2.730082530E-1,-5.838892141E-1,1.063083533E0
2.212888000E0,1.192624417E0,-6.020059347E-2,-4.692156672E-1,1.283020052E0
2.222876000E0,1.306146355E0,5.402008653E-2,-4.522122565E-1,1.383268735E0
2.232864000E0,1.204183485E0,1.071034491E-1,-3.982208213E-1,1.272834961E0
2.242852000E0,9.204838908E-1,6.237517297E-2,-6.236564201E-1,1.113610608E0
2.252840000E0,4.564608434E-1,3.411031723E-2,-1.127560109E0,1.216927202E0
2.262827000E0,-1.815580925E-1,1.581028640E-2,-1.113195255E0,1.128014619E0
2.272815000E0,-4.470307463E-1,-9.991195858E-2,-7.154705697E-1,8.495393009E-1
2.282803000E0,-2.714909005E-1,-3.233416700E-1,-4.943779904E-1,6.501282504E-1
2.292791000E0,-8.833476394E-2,-4.682058531E-1,-3.108628348E-1,5.689072450E-1
2.302779000E0,1.100320271E-1,-5.379455942E-1,-2.272321558E-1,5.942448670E-1
2.312767000E0,1.753784627E-1,-4.701968300E-1,-3.787229884E-1,6.287080134E-1
2.322755000E0,2.793361098E-2,-2.850605339E-1,-7.268743944E-1,7.812721548E-1
2.332743000E0,-2.129155406E-1,-1.075355583E-1,-1.092482663E0,1.118219698E0
2.342731000E0,-4.342823544E-1,-1.124144751E-1,-1.271720288E0,1.348521660E0
2.352719000E0,-4.120293134E-1,-3.135651255E-1,-1.278893067E0,1.379731394E0
2.362707000E0,-2.846488899E-1,-3.428859884E-1,-1.110279833E0,1.196376654E0
2.372695000E0,-3.210413754E-3,-3.529180562E-1,-8.600552559E-1,9.296539702E-1
2.382683000E0,2.294195992E-1,-6.436147213E-1,-4.296610075E-1,8.071442519E-1
2.392671000E0,3.080550018E-1,-5.901594758E-1,-1.423329234E-2,6.658743708E-1
2.402659000E0,6.664068756E-1,-3.585904402E-1,2.468577504E-2,7.571622118E-1
2.412647000E0,1.053617390E0,-2.267912757E-1,-7.977765620E-2,1.080698090E0
2.422635000E0,1.091765502E0,-2.002952027E-1,-6.782185435E-2,1.112056601E0
2.432623000E0,7.470581058E-1,-4.123286909E-1,-2.265193802E-1,8.828486803E-1
2.442611000E0,-2.567974323E-1,-7.172264886E-1,-5.392618024E-1,9.333606209E-1
2.452599000E0,-7.343275478E-1,-9.271234041E-1,-6.380037332E-1,1.343816772E0
2.462587000E0,-8.324675077E-1,-9.894465369E-1,-6.990542194E-1,1.469926326E0
2.472574000E0,-5.706420547E-1,-7.485932922E-1,-6.203460190E-1,1.127321363E0
2.482562000E0,-8.448700368E-2,-3.592815810E-1,-4.105949914E-1,5.520956034E-1
2.492550000E0,3.758426499E-1,-2.090414679E-1,-9.270526528E-2,4.399435180E-1
2.502538000E0,5.289976001E-1,-2.386172694E-1,3.505639672E-2,5.813825015E-1
2.512526000E0,3.138700578E-1,-3.554732895E-1,-4.678883493E-2,4.765132399E-1
2.522514000E0,-6.972629249E-2,-4.779771352E-1,-2.109459060E-1,5.270882971E-1
2.532502000E0,-4.053927237E-1,-4.978997684E-1,-4.135074896E-1,7.636988174E-1
2.542490000E0,-5.234781209E-1,-4.083748037E-1,-6.736887056E-1,9.458624611E-1
2.552478000E0,-4.103453153E-1,-1.832125622E-1,-8.972605044E-1,1.003507117E0
2.562466000E0,-2.349165666E-1,2.116107345E-3,-8.786014545E-1,9.094673095E-1
2.572454000E0,-5.552574456E-2,1.851795655E-1,-7.908230531E-1,8.141103618E-1
2.582442000E0,7.121294707E-2,3.374410611E-1,-7.767336023E-1,8.498546008E-1
2.592430000E0,1.073715439E-1,3.787253273E-1,-6.128630447E-1,7.283973047E-1
2.602418000E0,-1.582344264E-2,2.579920185E-1,-3.934620649E-1,4.707681589E-1
2.612406000E0,5.441097289E-2,2.451649815E-1,-4.687736177E-1,5.318036544E-1
2.622394000E0,2.844533005E-1,4.443047744E-1,-6.939276731E-1,8.716972113E-1
2.632382000E0,4.354792795E-1,6.603348345E-1,-8.931861645E-1,1.193090869E0
2.642370000E0,5.016028100E-1,7.037188357E-1,-9.593275291E-1,1.291175777E0
2.652358000E0,5.444821966E-1,5.687522346E-1,-8.842779315E-1,1.184013271E0
2.662346000E0,4.617628062E-1,3.574870706E-1,-6.631333119E-1,8.836105953E-1
